7.181802608842358842e-04 6.582557115558180377e-03 1.056539239694619387e-05 2.568410386858110354e-03 3.728110346685640456e-04 1.217969042562339023e-03 8.550156831764493164e-04 8.432736033179018915e-04 1.702843379607842447e-02 4.537293622304678351e-04 0.000000000000000000e+00 3.508500280218290674e-06
1.284112752747222207e-03 1.027878127115402010e-02 2.593013932782515680e-05 2.600740546059839529e-03 6.374315292311312931e-04 1.936988858476700482e-03 1.360924160365269793e-03 1.464637533496861025e-03 1.844223251117167034e-02 7.816899770359058645e-04 0.000000000000000000e+00 6.381703856623005268e-06
1.297123023653588706e-03 9.048432360251223300e-03 3.269310355522933999e-05 2.324681976057917966e-03 6.611111488865284653e-04 1.853564822789424736e-03 1.300508052642126468e-03 1.546266951766798537e-03 1.800648735507774309e-02 8.699887224073118465e-04 0.000000000000000000e+00 9.195137390517346294e-06
1.379702017191458989e-03 8.418014479687124796e-03 4.373438285912318045e-05 2.497961467348659269e-03 7.254112433190206639e-04 1.877385326039276818e-03 1.315045667681513739e-03 1.730170162407417651e-03 1.878716063209754511e-02 1.055788468140260927e-03 0.000000000000000000e+00 1.336755270390688068e-05
1.500198431613040560e-03 8.036287651962589415e-03 6.122272312473514457e-05 2.453776203828483132e-03 8.328024822339563258e-04 1.986007899070794946e-03 1.384855457789755263e-03 2.011589964435610191e-03 1.842247646001727440e-02 1.270911205200034918e-03 0.000000000000000000e+00 1.901018519333831817e-05
1.635365317306958222e-03 7.701092403030809774e-03 8.714685343800996850e-05 2.275601446089712404e-03 9.631723565174135594e-04 2.103832267274280323e-03 1.459160305557178445e-03 2.375662142733272857e-03 1.983010642908345986e-02 1.717130901145488830e-03 0.000000000000000000e+00 2.560793445523833751e-05
1.846612431690851548e-03 7.665914975673569949e-03 1.278897116315691918e-04 2.260669354463949385e-03 1.203311034251015963e-03 2.398158515957194564e-03 1.649500261681713983e-03 3.016193871604329422e-03 2.251720042860763660e-02 2.288223777784868882e-03 0.000000000000000000e+00 3.553997299522006572e-05
1.997368335489551738e-03 7.301748473892718735e-03 1.874712681645078873e-04 2.224771698673261126e-03 1.435422590581011178e-03 2.582031042155670270e-03 1.759785135318286779e-03 3.717695420307930848e-03 2.431185654215256564e-02 2.912318407226351710e-03 0.000000000000000000e+00 4.559383420132232683e-05
2.153462990944249918e-03 6.918157245898016658e-03 2.693375175428144581e-04 2.027941455295253874e-03 1.718976465276754505e-03 2.761903377721118720e-03 1.870492476965998890e-03 4.724681981557486872e-03 2.699266676902136244e-02 3.225963677005509039e-03 0.000000000000000000e+00 5.727763193796591866e-05
1.372220524144938773e-03 3.944890984927324970e-03 1.878405104953001297e-04 1.841235112140238595e-03 1.177712613257865960e-03 1.726223742476741367e-03 1.173088540754638632e-03 3.485343785695783729e-03 2.052716887927889117e-02 2.644702191399479242e-03 0.000000000000000000e+00 3.987385281192698224e-05
